"x","y","depth","PixelID"
-121.895,36.345,7.71268892288208,150
-121.905,36.335,23.2416553497314,151
-121.895,36.335,11.651270866394,152
-121.905,36.325,19.6314582824707,153
-121.895,36.325,8.59786605834961,154
-121.905,36.315,14.2586212158203,155
-121.895,36.315,8.99297428131104,156
-121.905,36.305,17.0799045562744,157
-121.895,36.305,9.16463947296143,158
-121.885,36.305,1.94963502883911,159
-121.905,36.295,24.9180431365967,160
-121.895,36.295,17.3240966796875,161
-121.885,36.295,7.54139232635498,162
-121.875,36.295,4.62241220474243,163
-121.905,36.285,26.8652305603027,164
-121.895,36.285,18.8947486877441,165
-121.885,36.285,12.7845497131348,166
-121.875,36.285,10.1856269836426,167
-121.865,36.285,7.56868171691895,168
-121.895,36.275,20.0063343048096,169
-121.885,36.275,18.3261184692383,170
-121.875,36.275,17.7622566223145,171
-121.865,36.275,12.9824151992798,172
-121.855,36.275,6.94269847869873,173
-121.845,36.275,3.25801777839661,174
-121.875,36.265,26.8525409698486,175
-121.865,36.265,22.0798110961914,176
-121.855,36.265,16.2521362304688,177
-121.845,36.265,9.81864356994629,178
-121.855,36.255,21.2840747833252,179
-121.845,36.255,11.810996055603,180
-121.835,36.255,5.66189813613892,181
-121.835,36.245,8.39324378967285,182
-121.825,36.245,7.57373762130737,183
-121.825,36.235,7.02151584625244,184
-121.815,36.235,10.3616943359375,185
-121.805,36.235,9.2476110458374,186
-121.795,36.235,8.25774002075195,187
-121.805,36.225,16.878267288208,188
-121.795,36.225,12.8673267364502,189
-121.785,36.225,12.5164918899536,190
-121.775,36.225,7.57707405090332,191
-121.765,36.225,4.49619388580322,192
-121.785,36.215,27.9542274475098,193
-121.775,36.215,9.44268989562988,194
-121.765,36.215,10.6923570632935,195
-121.755,36.215,8.31459617614746,196
-121.755,36.205,13.1443815231323,197
-121.745,36.205,13.4135227203369,198
-121.735,36.205,19.3115482330322,199
-121.735,36.195,24.0546913146973,200
-121.725,36.195,20.4883937835693,201
-121.715,36.195,7.82223463058472,202
-121.715,36.185,13.0067796707153,203
-121.705,36.185,12.0457553863525,204
-121.705,36.175,15.6483402252197,205
-121.695,36.175,16.9967765808105,206
-121.695,36.165,22.1728115081787,207
-121.685,36.165,19.7931442260742,208
-121.675,36.165,12.9606122970581,209
-121.675,36.155,17.4828128814697,210
-121.665,36.155,14.9498996734619,211
-121.665,36.145,18.9005661010742,212
-121.655,36.145,12.7799863815308,213
-121.665,36.135,25.4805583953857,214
-121.655,36.135,15.7557649612427,215
-121.645,36.135,4.72352886199951,216
-121.655,36.125,20.8420429229736,217
-121.645,36.125,13.0797157287598,218
-121.635,36.125,9.92689228057861,219
-121.645,36.115,21.1924228668213,220
-121.635,36.115,11.5207023620605,221
-121.635,36.105,14.8393440246582,222
-121.625,36.105,13.5588436126709,223
-121.625,36.095,16.2318077087402,224
-121.625,36.085,18.9711971282959,225
-121.615,36.085,16.5318241119385,226
-121.615,36.075,19.8360614776611,227
-121.605,36.075,9.79572105407715,228
-121.605,36.065,17.3413581848145,229
-121.595,36.065,10.3085985183716,230
-121.595,36.055,8.64642715454102,231
-121.595,36.045,15.6267318725586,232
-121.585,36.045,13.2534503936768,233
-121.585,36.035,17.0258331298828,234
-121.575,36.035,5.74344491958618,235
-121.585,36.025,20.1170825958252,236
-121.575,36.025,10.329270362854,237
-121.575,36.015,17.0953502655029,238
-121.565,36.015,14.1177663803101,239
-121.555,36.015,15.1336660385132,240
-121.545,36.015,9.00038909912109,241
-121.535,36.015,8.82829093933105,242
-121.525,36.015,6.79574346542358,243
-121.565,36.005,23.9023265838623,244
-121.555,36.005,22.2715721130371,245
-121.525,36.005,7.24122762680054,246
-121.515,36.005,6.8049488067627,247
-121.505,36.005,4.84703493118286,248
-121.505,35.995,9.41543960571289,249
-121.495,35.995,2.68702602386475,250
-121.505,35.985,13.6959981918335,251
-121.495,35.985,7.66714715957642,252
-121.495,35.975,9.41165065765381,253
-121.485,35.975,6.0870475769043,254
-121.495,35.965,16.7061958312988,255
-121.485,35.965,10.9854907989502,256
-121.495,35.955,22.3479824066162,257
-121.485,35.955,13.2622423171997,258
-121.485,35.945,15.3835439682007,259
-121.475,35.945,3.81838488578796,260
-121.485,35.935,15.3678312301636,261
-121.475,35.935,3.95718383789062,262
-121.485,35.925,22.7749710083008,263
-121.475,35.925,7.22278308868408,264
-121.485,35.915,24.6001377105713,265
-121.475,35.915,11.8506689071655,266
-121.465,35.915,1,267
-121.485,35.905,25.3055667877197,268
-121.475,35.905,10.8504905700684,269
-121.465,35.905,1.92948794364929,270
-121.475,35.895,18.0137996673584,271
-121.465,35.895,4.65218114852905,272
-121.465,35.885,7.58363962173462,273
-121.455,35.885,8.85958003997803,274
-121.455,35.875,9.22343349456787,275
-121.445,35.875,5.47491884231567,276
-121.455,35.865,20.7526264190674,277
-121.445,35.865,16.3217220306396,278
-121.435,35.865,13.9227323532104,279
-121.425,35.865,2.81260013580322,280
-121.435,35.855,21.0680351257324,281
-121.425,35.855,10.1614952087402,282
-121.415,35.855,4.89920854568481,283
-121.415,35.845,11.4120693206787,284
-121.405,35.845,9.15410900115967,285
-121.415,35.835,20.5933437347412,286
-121.405,35.835,14.2092599868774,287
-121.395,35.835,9.37938404083252,288
-121.395,35.825,15.8914642333984,289
-121.385,35.825,7.23043441772461,290
-121.395,35.815,21.1729393005371,291
-121.385,35.815,12.9235105514526,292
-121.375,35.815,7.02521944046021,293
-121.385,35.805,20.2078990936279,294
-121.375,35.805,13.3629770278931,295
-121.365,35.805,8.95516681671143,296
-121.355,35.805,5.2397837638855,297
-121.355,35.795,6.07660865783691,298
-121.345,35.795,11.9059591293335,299
-121.345,35.785,10.6433439254761,300
-121.335,35.785,5.53874826431274,301
-121.345,35.775,21.5346622467041,302
-121.335,35.775,1,303
-121.335,35.765,3.29692363739014,304
-121.325,35.765,1.41782009601593,305
-121.325,35.755,5.97246646881104,306
-121.325,35.745,11.3232164382935,307
-121.315,35.745,1,308
-121.325,35.735,15.069803237915,309
-121.315,35.735,5.59215497970581,310
-121.325,35.725,14.4565372467041,311
-121.325,35.715,14.7530355453491,312
-121.315,35.715,5.68851375579834,313
-121.325,35.705,18.1546688079834,314
-121.315,35.705,9.05366706848145,315
-121.305,35.705,4.42333173751831,316
-121.315,35.695,15.751259803772,317
-121.305,35.695,7.55226182937622,318
-121.295,35.695,3.61224627494812,319
-121.315,35.685,17.4690837860107,320
-121.305,35.685,13.3884449005127,321
-121.295,35.685,7.91584444046021,322
-121.295,35.675,7.71697664260864,323
-121.285,35.675,3.10227394104004,324
-121.285,35.665,12.0374784469604,325
-121.275,35.665,10.1135282516479,326
-121.265,35.665,7.91436624526978,327
-121.255,35.665,5.59796571731567,328
-121.275,35.655,14.7812604904175,329
-121.265,35.655,13.8071804046631,330
-121.255,35.655,10.4699325561523,331
-121.245,35.655,6.55329132080078,332
-121.235,35.655,1.56972289085388,333
-121.225,35.655,1.50779509544373,334
-121.255,35.645,18.1609115600586,335
-121.245,35.645,13.2826366424561,336
-121.235,35.645,11.4372625350952,337
-121.225,35.645,10.466194152832,338
-121.215,35.645,8.73924732208252,339
-121.205,35.645,1.74133706092834,340
-121.185,35.645,4.37651681900024,341
-121.235,35.635,19.7280673980713,342
-121.225,35.635,15.8758974075317,343
-121.215,35.635,13.0628452301025,344
-121.205,35.635,10.3712520599365,345
-121.195,35.635,9.44200229644775,346
-121.185,35.635,7.88020420074463,347
-121.175,35.635,7.02922296524048,348
-121.165,35.635,7.50443029403687,349
-121.235,35.625,30,350
-121.225,35.625,19.1213932037354,351
-121.195,35.625,14.0496826171875,352
-121.165,35.625,9.07018375396729,353
-121.155,35.625,5.68019342422485,354
-121.165,35.615,13.8499450683594,355
-121.155,35.615,9.89256381988525,356
-121.145,35.615,5.19253921508789,357
-121.155,35.605,13.0926179885864,358
-121.145,35.605,9.16050720214844,359
-121.135,35.605,2.03683686256409,360
-121.145,35.595,13.1264734268188,361
-121.135,35.595,9.31089305877686,362
-121.125,35.595,7.98639392852783,363
-121.135,35.585,13.5918388366699,364
-121.125,35.585,10.0040063858032,365
-121.135,35.575,16.9144153594971,366
-121.125,35.575,12.4567565917969,367
-121.115,35.575,8.00848579406738,368
-121.125,35.565,13.6931858062744,369
-121.115,35.565,11.3665294647217,370
-121.115,35.555,13.3143558502197,371
-121.105,35.555,8.8001070022583,372
-121.115,35.545,18.9156970977783,373
-121.105,35.545,13.4090452194214,374
-121.095,35.545,7.16667747497559,375
-121.115,35.535,24.7505893707275,376
-121.105,35.535,18.8366413116455,377
-121.095,35.535,13.728588104248,378
-121.085,35.535,6.85091829299927,379
-121.095,35.525,15.7687530517578,380
-121.085,35.525,13.4343252182007,381
-121.075,35.525,11.5252704620361,382
-121.075,35.515,14.5856237411499,383
-121.065,35.515,8.98420238494873,384
-121.075,35.505,20.8994445800781,385
-121.065,35.505,14.3653402328491,386
-121.055,35.505,10.5237302780151,387
-121.065,35.495,20.9076480865479,388
-121.055,35.495,14.6361141204834,389
-121.045,35.495,9.89833164215088,390
-121.055,35.485,19.6614894866943,391
-121.045,35.485,15.8502082824707,392
-121.035,35.485,13.1858339309692,393
-121.025,35.485,6.77726697921753,394
-121.045,35.475,21.0557270050049,395
-121.035,35.475,16.9169235229492,396
-121.025,35.475,12.2629079818726,397
-121.015,35.475,7.78446912765503,398
-121.025,35.465,16.5707340240479,399
-121.015,35.465,12.9273452758789,400
-121.005,35.465,9.96184349060059,401
-120.995,35.465,3.90214443206787,402
-120.985,35.465,3.95946550369263,403
-121.015,35.455,18.4574699401855,404
-121.005,35.455,13.1801538467407,405
-120.995,35.455,11.4790945053101,406
-120.985,35.455,9.57935428619385,407
-120.975,35.455,9.4413013458252,408
-120.965,35.455,7.80265998840332,409
-120.955,35.455,3.27873849868774,410
-120.975,35.445,15.8652992248535,411
-120.965,35.445,13.4370822906494,412
-120.955,35.445,9.59756660461426,413
-120.945,35.445,6.89195442199707,414
-120.935,35.445,4.86953401565552,415
-120.925,35.445,5.27599239349365,416
-120.915,35.445,6.22325897216797,417
-120.905,35.445,5.06021881103516,418
-120.955,35.435,14.7879724502563,419
-120.945,35.435,13.5273590087891,420
-120.935,35.435,11.4472274780273,421
-120.925,35.435,13.329384803772,422
-120.915,35.435,9.20785617828369,423
-120.905,35.435,8.40191650390625,424
-120.895,35.435,6.43439912796021,425
-120.885,35.415,7.27454805374146,426
-120.905,35.275,11.4541301727295,427
-120.895,35.275,8.00503063201904,428
-120.905,35.255,10.1797590255737,429
-120.895,35.255,2.57939076423645,430
-120.905,35.245,16.0522747039795,431
-120.895,35.245,10.7439212799072,432
-120.895,35.235,14.1557941436768,433
-120.885,35.235,10.7026243209839,434
-120.885,35.225,15.5771903991699,435
-120.875,35.225,10.0650539398193,436
-120.875,35.215,11.7496242523193,437
-120.865,35.215,11.5654277801514,438
-120.855,35.215,4.97581052780151,439
-120.855,35.205,12.487548828125,440
-120.845,35.205,10.1983413696289,441
-120.845,35.195,12.8061370849609,442
-120.835,35.195,11.0700750350952,443
-120.825,35.195,7.29549551010132,444
-120.835,35.185,16.3044033050537,445
-120.825,35.185,11.5764179229736,446
-120.815,35.185,9.60141181945801,447
-120.805,35.185,7.46759128570557,448
-120.795,35.185,2.5432722568512,449
-120.825,35.175,15.6038179397583,450
-120.815,35.175,12.2910823822021,451
-120.805,35.175,10.8486108779907,452
-120.795,35.175,7.01257610321045,453
-120.785,35.175,6.42853927612305,454
-120.755,35.175,6.32750988006592,455
-120.745,35.175,6.88370132446289,456
-120.735,35.175,6.88087320327759,457
-120.725,35.175,8.63234710693359,458
-120.715,35.175,8.47917556762695,459
-120.705,35.175,5.86659717559814,460
-120.695,35.175,3.7327036857605,461
-120.795,35.165,15.439902305603,462
-120.785,35.165,7.14612483978271,463
-120.775,35.165,7.0815691947937,464
-120.765,35.165,4.23400783538818,465
-120.755,35.165,1,466
-120.725,35.165,12.1612758636475,467
-120.715,35.165,10.6506128311157,468
-120.705,35.165,9.75205993652344,469
-120.695,35.165,7.29467630386353,470
-120.685,35.165,4.92131519317627,471
-120.765,35.155,5.99130201339722,472
-120.715,35.155,12.6745948791504,473
-120.705,35.155,12.2797651290894,474
-120.695,35.155,9.51009750366211,475
-120.685,35.155,7.62773656845093,476
-120.675,35.155,7.29949522018433,477
-120.665,35.155,6.64088535308838,478
-120.655,35.155,7.20480251312256,479
-120.685,35.145,11.8542718887329,480
-120.675,35.145,10.9468460083008,481
-120.665,35.145,9.36424255371094,482
-120.655,35.145,5.85709810256958,483
-120.635,34.745,8.53514575958252,484
-120.635,34.735,11.6671762466431,485
-120.625,34.735,10.1651248931885,486
-120.615,34.735,8.13361549377441,487
-120.625,34.725,13.4540863037109,488
-120.615,34.725,7.55046033859253,489
-120.615,34.715,10.0903701782227,490
-120.735,34.615,30,491
-120.615,34.555,3.34532713890076,492
-120.605,34.555,3.91912627220154,493
-120.595,34.555,3.03655552864075,494
-120.585,34.555,3,495
-120.615,34.545,8.1506929397583,496
-120.605,34.545,10.648756980896,497
-120.595,34.545,10.8848752975464,498
-120.575,34.545,13.8073492050171,499
-120.565,34.545,10.9914627075195,500
-120.555,34.545,7.86757469177246,501
-120.575,34.535,15.3984937667847,502
-120.565,34.535,12.5542783737183,503
-120.555,34.535,5.50150299072266,504
-120.545,34.535,3.21013188362122,505
-120.535,34.535,4.62170934677124,506
-120.525,34.535,4.37334156036377,507
-120.535,34.525,14.554612159729,508
-120.525,34.525,13.068959236145,509
-120.515,34.525,6.87131977081299,510
-120.525,34.515,17.5299034118652,511
-120.515,34.515,12.2427167892456,512
-120.505,34.515,9.19139003753662,513
-120.515,34.505,20.273323059082,514
-120.505,34.505,12.9901723861694,515
-120.505,34.495,17.8183517456055,516
-120.495,34.495,7.38639497756958,517
-120.505,34.485,20.4240951538086,518
-120.495,34.485,13.6073703765869,519
-120.485,34.485,7.66585445404053,520
-120.495,34.475,18.0064525604248,521
-120.485,34.475,10.0889081954956,522
-120.295,34.475,2.18203616142273,523
-120.225,34.475,1.79122006893158,524
-120.165,34.475,2.20709490776062,525
-120.155,34.475,2.97986912727356,526
-120.145,34.475,5.63227510452271,527
-120.135,34.475,5.33186960220337,528
-120.125,34.475,3.26516008377075,529
-120.685,34.465,30,530
-120.485,34.465,13.6139717102051,531
-120.475,34.465,9.81181526184082,532
-120.335,34.465,3.19656181335449,533
-120.325,34.465,5.89757919311523,534
-120.315,34.465,8.1774787902832,535
-120.305,34.465,8.82218933105469,536
-120.295,34.465,8.15561103820801,537
-120.285,34.465,7.27831506729126,538
-120.275,34.465,4.43765544891357,539
-120.265,34.465,3.43287229537964,540
-120.255,34.465,11.3783740997314,541
-120.245,34.465,11.8512001037598,542
-120.235,34.465,2.39284133911133,543
-120.225,34.465,2.34290170669556,544
-120.205,34.465,6.67159080505371,545
-120.195,34.465,2.14268755912781,546
-120.185,34.465,6.10324668884277,547
-120.165,34.465,4.81701517105103,548
-120.155,34.465,7.21205234527588,549
-120.135,34.465,10.792200088501,550
-120.125,34.465,10.0374231338501,551
-120.115,34.465,7.80824089050293,552
-120.105,34.465,7.40826797485352,553
-120.095,34.465,3.36898374557495,554
-120.075,34.465,2.56504726409912,555
-120.065,34.465,4.24180221557617,556
-120.055,34.465,3.17797160148621,557
-120.045,34.465,5.18330097198486,558
-120.035,34.465,4.72402238845825,559
-120.485,34.455,15.8690462112427,560
-120.475,34.455,11.1873922348022,561
-120.445,34.455,3.27944803237915,562
-120.435,34.455,2.60294127464294,563
-120.415,34.455,2.75719857215881,564
-120.405,34.455,7.43499612808228,565
-120.395,34.455,8.04389572143555,566
-120.385,34.455,8.58035087585449,567
-120.375,34.455,9.70824241638184,568
-120.365,34.455,11.1460781097412,569
-120.355,34.455,10.1964054107666,570
-120.345,34.455,4.97662878036499,571
-120.335,34.455,8.63619422912598,572
-120.325,34.455,13.230016708374,573
-120.315,34.455,14.1507120132446,574
-120.255,34.455,12.6862878799438,575
-120.095,34.455,7.2367205619812,576
-120.085,34.455,6.85184955596924,577
-120.075,34.455,4.60163593292236,578
-120.065,34.455,6.79704761505127,579
-120.055,34.455,6.75554609298706,580
-120.045,34.455,8.79244995117188,581
-120.025,34.455,4.16245603561401,582
-120.015,34.455,10.9753360748291,583
-120.005,34.455,5.11146068572998,584
-120.465,34.445,5.68738555908203,585
-120.455,34.445,6.36294078826904,586
-120.445,34.445,7.13735198974609,587
-120.435,34.445,8.72597408294678,588
-120.425,34.445,10.4010028839111,589
-120.415,34.445,10.5164775848389,590
-120.405,34.445,11.2410831451416,591
-120.395,34.445,13.2193832397461,592
-120.385,34.445,15.1240882873535,593
-120.375,34.445,16.3828926086426,594
-120.365,34.445,17.875825881958,595
-120.355,34.445,17.7270851135254,596
-119.995,34.445,8.00128173828125,597
-119.985,34.445,3.82558131217957,598
-119.975,34.445,6.28607320785522,599
-119.965,34.445,4.03605794906616,600
-120.415,34.435,20.1916275024414,601
-120.405,34.435,19.4894428253174,602
-120.395,34.435,18.5475158691406,603
-120.385,34.435,17.852819442749,604
-120.375,34.435,19.0970726013184,605
-120.365,34.435,20.4095516204834,606
-119.965,34.435,9.38368701934814,607
-119.955,34.435,8.92150211334229,608
-119.945,34.435,7.50599479675293,609
-119.935,34.435,5.14018964767456,610
-119.925,34.435,6.7143759727478,611
-119.915,34.435,5.51907730102539,612
-119.955,34.425,13.1652488708496,613
-119.945,34.425,13.631142616272,614
-119.935,34.425,13.1517171859741,615
-119.925,34.425,10.1268148422241,616
-119.915,34.425,8.86586666107178,617
-119.905,34.425,7.97995519638062,618
-119.895,34.425,2.66474795341492,619
-119.905,34.415,12.1172170639038,620
-119.895,34.415,8.52992153167725,621
-119.825,34.415,5.06464385986328,622
-119.815,34.415,5.03837490081787,623
-119.805,34.415,5.21251153945923,624
-119.795,34.415,5.59475374221802,625
-119.785,34.415,7.20215320587158,626
-119.775,34.415,7.1066575050354,627
-119.655,34.415,5.8531379699707,628
-119.645,34.415,8.15951633453369,629
-119.635,34.415,9.33410835266113,630
-119.625,34.415,5.32403230667114,631
-119.615,34.415,4.47438287734985,632
-119.605,34.415,5.96773672103882,633
-119.595,34.415,6.50213432312012,634
-119.585,34.415,7.53073310852051,635
-119.575,34.415,5.41801929473877,636
-119.565,34.415,4.53645753860474,637
-119.885,34.405,8.54963111877441,638
-119.875,34.405,8.38917446136475,639
-119.865,34.405,7.27560806274414,640
-119.855,34.405,7.63374519348145,641
-119.845,34.405,6.48507404327393,642
-119.835,34.405,11.40052318573,643
-119.825,34.405,10.4467391967773,644
-119.785,34.405,10.0117263793945,645
-119.775,34.405,8.79945087432861,646
-119.765,34.405,8.93557071685791,647
-119.755,34.405,5.84143257141113,648
-119.745,34.405,6.14285278320312,649
-119.645,34.405,11.9573354721069,650
-119.585,34.405,9.59420394897461,651
-119.575,34.405,7.66762161254883,652
-120.125,34.395,13.1020669937134,653
-119.745,34.395,7.66302633285522,654
-119.735,34.395,5.36633777618408,655
-119.725,34.395,5.10285711288452,656
-119.715,34.395,5.62992334365845,657
-119.705,34.395,4.6829047203064,658
-119.695,34.395,6.76344776153564,659
-119.565,34.395,10.8675546646118,660
-119.555,34.395,9.8664493560791,661
-119.545,34.395,7.96407651901245,662
-119.535,34.395,6.11926698684692,663
-119.525,34.395,6.55175495147705,664
-119.545,34.385,9.77040100097656,665
-119.535,34.385,9.06261730194092,666
-119.525,34.385,6.22450160980225,667
-119.505,34.385,6.98448848724365,668
-119.485,34.375,7.42841386795044,669
-119.485,34.365,10.9789896011353,670
-119.475,34.365,10.9764919281006,671
-119.445,34.355,8.85221290588379,672
-119.435,34.355,7.14532136917114,673
-119.435,34.345,7.67764282226562,674
-119.425,34.345,6.2748384475708,675
-119.635,34.335,12.2663297653198,676
-119.625,34.335,12.2663297653198,677
-119.615,34.335,12.9887361526489,678
-119.605,34.335,12.9154958724976,679
-119.565,34.335,12.0338325500488,680
-119.555,34.335,11.1351804733276,681
-119.545,34.335,10.8583812713623,682
-119.425,34.335,7.62194061279297,683
-119.415,34.335,4.52957010269165,684
-119.405,34.335,2.87546157836914,685
-119.375,34.315,3.96576833724976,686
-119.365,34.315,3.6451723575592,687
-119.365,34.305,4.13462018966675,688
-119.355,34.305,4.71903562545776,689
-119.345,34.295,4.65699863433838,690
-119.585,34.285,13.7965021133423,691
-119.345,34.285,5.69833898544312,692
-119.415,34.185,5.92550230026245,693
-119.465,34.175,7.83315181732178,694
-119.215,34.145,2.42204976081848,695
-119.405,34.125,10.1526184082031,696
-119.275,34.115,28.55100440979,697
-120.515,34.105,20.8192653656006,698
-120.365,34.075,9.40979957580566,699
-119.925,34.075,16.9605369567871,700
-119.915,34.075,13.8994417190552,701
-119.905,34.075,15.2872076034546,702
-119.895,34.075,14.2982578277588,703
-119.885,34.075,13.3396911621094,704
-120.455,34.065,21.893440246582,705
-120.445,34.065,17.7835788726807,706
-120.435,34.065,20.0520000457764,707
-120.425,34.065,18.4322490692139,708
-120.415,34.065,15.3831224441528,709
-120.395,34.065,19.6828498840332,710
-120.385,34.065,15.8079643249512,711
-120.365,34.065,6.4843373298645,712
-120.355,34.065,9.39380264282227,713
-119.935,34.065,15.7768650054932,714
-119.925,34.065,15.0451812744141,715
-119.855,34.065,6.17368125915527,716
-119.845,34.065,13.3983879089355,717
-119.825,34.065,9.00214958190918,718
-118.995,34.065,8.3391580581665,719
-118.985,34.065,6.53112983703613,720
-120.455,34.055,14.0722951889038,721
-120.445,34.055,15.4612274169922,722
-120.435,34.055,12.9363431930542,723
-120.425,34.055,13.5348558425903,724
-120.415,34.055,9.44949913024902,725
-120.405,34.055,14.4696712493896,726
-120.395,34.055,12.7519493103027,727
-120.385,34.055,13.3877439498901,728
-120.365,34.055,4.18622064590454,729
-120.355,34.055,9.52595615386963,730
-120.345,34.055,10.8576164245605,731
-120.335,34.055,10.785213470459,732
-119.935,34.055,11.4097261428833,733
-119.925,34.055,10.276068687439,734
-119.915,34.055,10.1931791305542,735
-119.905,34.055,8.83095645904541,736
-119.825,34.055,14.1185808181763,737
-119.815,34.055,15.1379899978638,738
-119.805,34.055,5.4558424949646,739
